2013-08-17,1.3798
2013-08-18,1.3636
2013-08-19,1.4611
2013-08-20,1.5044
2013-08-21,1.6758
2013-08-22,1.6334
2013-08-23,1.5752
2013-08-24,1.604
2013-08-25,1.716
2013-08-26,1.682
2013-08-27,1.8311
2013-08-28,1.8373
2013-08-29,1.8416
2013-08-30,1.9979
2013-08-31,2.0817
2013-09-01,2.1276
2013-09-02,2.0882
2013-09-03,2.0609
2013-09-04,1.872
2013-09-05,1.8603
2013-09-06,1.7318
2013-09-07,1.7784
2013-09-08,1.7254
2013-09-09,1.8025
2013-09-10,1.8208
2013-09-11,1.9419
2013-09-12,1.9202
2013-09-13,1.9288
2013-09-14,1.8364
2013-09-15,1.8491
2013-09-16,1.8704
2013-09-17,1.8817
2013-09-18,1.8734
2013-09-19,1.7876
2013-09-20,1.749
2013-09-21,1.7589
2013-09-22,1.7416
2013-09-23,1.7297
2013-09-24,1.7471
2013-09-25,1.7358
2013-09-26,1.7574
2013-09-27,1.8005
2013-09-28,1.7995
2013-09-29,1.8011
2013-09-30,1.768
2013-10-01,1.7987
2013-10-02,1.2029
2013-10-03,1.5411
2013-10-04,1.6468
2013-10-05,1.6283
2013-10-06,1.6504
2013-10-07,1.6705
2013-10-08,1.6861
2013-10-09,1.7089
2013-10-10,1.7226
2013-10-11,1.7302
2013-10-12,1.739
2013-10-13,1.8458
2013-10-14,1.9091
2013-10-15,2.0498
2013-10-16,1.9561
2013-10-17,2.0782
2013-10-18,2.2858
2013-10-19,2.5827
2013-10-20,2.5812
2013-10-21,2.8621
2013-10-22,3.0676
2013-10-23,3.3523
2013-10-24,3.0742
2013-10-25,2.795
2013-10-26,2.6402
2013-10-27,2.9628
2013-10-28,2.9782
2013-10-29,3.1253
2013-10-30,2.9497
2013-10-31,3.0443
2013-11-01,3.0099
2013-11-02,3.0254
2013-11-03,3.1202
2013-11-04,3.4675
2013-11-05,3.73
2013-11-06,4.0939
2013-11-07,4.5568
2013-11-08,5.3418
2013-11-09,5.1596
2013-11-10,4.9822
2013-11-11,5.173
2013-11-12,5.2827
2013-11-13,5.8893
2013-11-14,6.1198
2013-11-15,5.7992
2013-11-16,6.1312
2013-11-17,6.7892
2013-11-18,9.2275
2013-11-19,7.0684
2013-11-20,7.5132
2013-11-21,8.9776
2013-11-22,9.4875
2013-11-23,9.3231
2013-11-24,8.5284
2013-11-25,8.2215
2013-11-26,8.7768
2013-11-27,8.7866
2013-11-28,8.7363
2013-11-29,9.3774
2013-11-30,8.7838
2013-12-01,7.0153
2013-12-02,7.4239
2013-12-03,7.2505
2013-12-04,7.623
2013-12-05,6.4878
2013-12-06,4.7318
2013-12-07,3.6983
2013-12-08,4.2701
2013-12-09,5.0598
2013-12-10,5.5553
2013-12-11,4.6802
2013-12-12,4.5873
2013-12-13,4.5461
2013-12-14,4.3011
2013-12-15,4.3141
2013-12-16,2.9709
2013-12-17,2.9817
2013-12-18,1.8848
2013-12-19,2.9711
2013-12-20,2.3706
2013-12-21,2.3051
2013-12-22,2.4429
2013-12-23,2.7145
2013-12-24,2.6399
2013-12-25,2.7739
2013-12-26,3.2198
2013-12-27,3.0056
2013-12-28,2.9389
2013-12-29,2.99
2013-12-30,3.0224
2013-12-31,2.9602
2014-01-01,3.0843
2014-01-02,3.2585
2014-01-03,3.3615
2014-01-04,3.437
2014-01-05,3.8409
2014-01-06,3.8634
2014-01-07,3.1586
2014-01-08,3.2227
2014-01-09,3.256
2014-01-10,3.3557
2014-01-11,3.5253
2014-01-12,3.2328
2014-01-13,3.0781
2014-01-14,3.0068
2014-01-15,3.1217
2014-01-16,2.9528
2014-01-17,2.8037
2014-01-18,2.8791
2014-01-19,3.0145
2014-01-20,2.9388
2014-01-21,2.8901
2014-01-22,2.8412
2014-01-23,2.7794
2014-01-24,2.601
2014-01-25,2.7082
2014-01-26,2.7446
2014-01-27,2.3518
2014-01-28,2.5873
2014-01-29,2.5874
2014-01-30,2.6034
2014-01-31,2.6081
2014-02-01,2.6401
2014-02-02,2.6314
2014-02-03,2.5781
2014-02-04,2.5299
2014-02-05,2.3895
2014-02-06,2.2716
2014-02-07,2.0043
2014-02-08,1.8298
2014-02-09,1.8724
2014-02-10,1.8566
2014-02-11,1.785
2014-02-12,1.6922
2014-02-13,1.4873
2014-02-14,1.7575
2014-02-15,1.6819
2014-02-16,1.5253
2014-02-17,1.5624
2014-02-18,1.5391
2014-02-19,1.52
2014-02-20,1.2276
2014-02-21,1.3062
2014-02-22,1.4346
2014-02-23,1.4462
2014-02-24,1.1234
2014-02-25,1.0926
2014-02-26,1.3499
2014-02-27,1.3383
2014-02-28,1.1697
2014-03-01,1.2478
2014-03-02,1.204
2014-03-03,1.763
2014-03-04,1.7481
2014-03-05,1.7214
2014-03-06,1.7019
2014-03-07,1.4793
2014-03-08,1.4265
